,index,0,1,2
1023,1575,httpstcoSbfh6GGiJD Listen to our theme song here Bokura no Love style,😑,0.0
1024,1576,RT catxdavies Have you integrated your bitmoji with your snapchat I could not love this update more httpstcoFxqTrzNIjR,😑,0.0
1025,1578,Snapchat  TindSplat SexySaturday Would You love a night with this Cutie httpstcovLyRHfPCOL,😑,0.0
1026,1580,httpstcot2O0GQ1zAi httpstcoysABt212TN,😑,0.0
1027,1582,RT milansmithh literally in love with this getting better everytime I draw httpstco8I6vu6JXPc,😑,0.0
1028,1583,Real_Liam_Payne love you more,😑,0.0
1029,1584,RT ansleyelkin2001 katelynmills114 I love you soo much baby girl No matter how far we are we got each other lt3 Im your biggest fan re,😑,0.0
1030,1585,Love this  httpstcoIEkIgGcG38,😑,0.0
1031,1586,Preach not many understand that words do in fact hurt So dont make fun of something if u dont understand it  httpstcorHNHpxJtIm,😑,0.0
1032,1588,Like seriously why would you hurt the person you love on purpose unless you dont really love them,😑,0.0
1033,1589,RT tinytaemin THE FIRST THING HE DOES WHEN HES HOME IS HUG HIS PUPPIES AND TAKE THEM TO HIS ROOM IM IN LOVE WITH HIM,😑,0.0
1034,1591,You take my love for granted,😑,0.0
1035,1592,1150sobremesa haha it was ur birthday Happy birthday I guess Jk I hope u liked being birthday and I love you,😑,0.0
1036,1593,I love driving but not while there are other people on the road,😑,0.0
1037,1594,_alexvndraa I love you Mensa,😑,0.0
1038,1595,RT chri2tina psa i love elizabeth_SNL,😑,0.0
1042,1600,RT Bible_Time We know that in all things God works for the good of those who love him who have been called according to his purpose Ro,😑,0.0
1043,1601,RT JusDreG Ladies love yourselves I promise you theres nothing doper than someone whos comfortable in their own skin,😑,0.0
1044,1602,youre not funny  httpstcovlQHchSGv0,😑,0.0
1045,1603,LOVE YOURSELF,😑,0.0
1047,1605,RMAFG10 Love you homie,😑,0.0
1048,1606,RT _Rachael_Taylor OMG just saw all the bday messages i love you guys THANK YOU so much JessicaJones fans RULE fist bump httpstcol,😑,0.0
1049,1607,FergCapone you supposed to be in my dms falling in love,😑,0.0
1051,1610,20072016 httpst,😑,0.0
1052,1612,RT TheTumblrPosts love this httpstcodzvG9vqcJo,😑,0.0
1053,1613,Embark on severely based burden hereat else make love extraordinary wealth alias make money by Ohy,😑,0.0
1054,1615,People Are Falling In Love With This Guys Cover Of Drakes One Dance httpstcoKD7S2M2UtT via victoriasanusi BuzzFeedUK,😑,0.0
1055,1616,BDay dont exist or nah And 4 gave us Love On Topsomebody tripped httpstcokxtwYqdwOC,😑,0.0
1056,1619,Much love man,😑,0.0
1057,1620,RT Iifepost One day youll wake up at 1130 AM on a Sunday with the love of your life and youll make some coffee amp pancakes and itll al,😑,0.0
1058,1621,cinday100 I love you  thotties unite yamsayin,😑,0.0
1059,1622,RT JesseCale Actors kiss each other for like 10 seasons and dont fall in love but when someone holds the door for me i think about it fo,😑,0.0
1060,1623,Samanthaprabhu2            i love u samantha72,😑,0.0
1061,1624,hate working but I love the money,😑,0.0
1062,1625,Champion  champion  champion  champion  imVkohli  love you sir,😑,0.0
1063,1626,SanSiro Concert will be forever unforgettable  6yearsof1D Love my Lads,😑,0.0
1064,1627,RT antigracieveli I love this  httpstco9jgrmtGswC,😑,0.0
1065,1635,127112,😑,0.0
1066,1636,RT The8milekyle This is probably one of the best pics ever taken  thank you for being you love the new album  L1LDebbie httpstco9ho,😑,0.0
1067,1637,RT BestofPisces Pisces love art and music,😑,0.0
1068,1639,Let me tell you Im so ready to spoil someone,😑,0.0
1069,1640,love you till the last breathe,😑,0.0
1070,1641,Ayoooooo sissy i tooooo lov d way he says d dialogueso cute la httpstcoPeVk7VSPPe,😑,0.0
1071,1642,Love you KatrinaPierson  httpstco8uYOyzTkps,😑,0.0
1072,1649,6YearsOfOneDirection,😑,0.0
1073,1651,Im allergic to dogs and my dog is allergic to grass Lets call this a love hate relationship,😑,0.0
1074,1652,Ciao Italia Grazie for letting me into every restaurant and place of business Love Shanti the httpstcoHXdF3PCtwr,😑,0.0
1075,1653,RT MgaPatama She wants to fall in love with you but shes afraid of getting hurt afraid of lies and afraid shell end up with only tear,😑,0.0
1076,1654,If you associate with someone who will mess up what you have with the person you say you love then you doing it wrong,😑,0.0
1077,1655,NowPlaying Love The Way You Lie de Eminem  httpstcoSpo9M7zUMz,😑,0.0
1079,1657,I would love to be in Claremont for the iacs16 coptic httpstcoegeDgy9uxK,😑,0.0
1081,1659,RT PadaAckleholic IM SO IN LOVE httpstcoaLow5P6cNE,😑,0.0
1082,1660,Im not sorry for playing Greenday all the time and annoying everyone because I fucking love it lol,😑,0.0
1083,1661,This Shit Is Deeper Than Love,😑,0.0
1084,1662,Give love away like your life depends on it,😑,0.0
1085,1666,ALL THE LOVE,😑,0.0
1087,1670,Just got home Had the best therapy for stress Love you guys iamtriciadc doushenka101,😑,0.0
1088,1671,pyrocynical pyrocynical hk_asian httpstcoGAtxTz4XN5 crazy girl is in love with pyrocynical h,😑,0.0
1089,1673,family marriage love honor myman posting one pic for httpstco3YYz5Texrx,😑,0.0
1090,1674,giveintoforever im at the security check crying i love us,😑,0.0
1091,1675,RT SoReIatable Omfg I dont get how girls love when guys or their boyfriends spend like 400 on them  I feel bad when a dude buys me a,😑,0.0
1092,1681,YOU KNOW MY LOVE IS SWEEEEET,😑,0.0
1093,1682,YOU KNOW AYUSH I LOVE YOU IN DLKH SO VULNERABLE YET VERY STRONG  httpstcoYMvIm2QHXq,😑,0.0
1094,1686, Hong Ji Hong  watching Doctors 닥터스  Korean Drama,😑,0.0
1096,1688,IISuperwomanII I love you so much,😑,0.0
1097,1689,One love  httpstcoHYfYYT2vpk,😑,0.0
1098,1690,RT baabyblue_ idk just the idea of two people being made to love each other is so pure could you imagine the feeling when you find one a,😑,0.0
1099,1691,Always love my late night calls with my best friend,😑,0.0
1100,1692,RT CraveMyThoughts Omfg I dont get how girls love when guys or their boyfriends spend like 400 on them  I feel bad when a dude buys,😑,0.0
1101,1693,RT NSDSxxx Meet yo mamasI LOVE MY MOMS BIGTITS 3 COMING KendraLust iamspanishdoll jewelsjadexx AlyssaLynnxxx NSDSxxx httpst,😑,0.0
1102,1694,onedirection I REALLY LOVE YOU SO MUCH,😑,0.0
1103,1695,shrektalia who voted that 1 vote i love you,😑,0.0
1104,1697,RT omgFactsWow true love is having a crush on him even after he got a haircut,😑,0.0
1105,1698,Blue eyes are just blue eyes until you fall in love with somebody with blue eyes,😑,0.0
1106,1699,leepace  I love u so much How  r u today,😑,0.0
1107,1702,cr myBrightLight56 httpstco4LIakfsvg1,😑,0.0
1108,1703,RT ACountryWord I wanna be there when you wake up be more than just your friend baby theres no mistakin youre the love I wanna be i,😑,0.0
1109,1704,RT TheseDamnWords Just because a few people didnt treat you right doesnt mean everyone will treat you wrong Learn to love again until,😑,0.0
1110,1705,I love Paige I swear she can get anything out me,😑,0.0
1111,1706,Ciao Italia Grazie for letting me into every restaurant and place of business Love Shanti the httpstcoA6LOibYlSj,😑,0.0
1112,1707,RT ImAngelaPowers I love putting on Coconut oil it keeps my skin so soft,😑,0.0
1115,1710,chris_j_robo gehrig38 sportsfanNEA Id love to discuss religion with schilling a short one if he couldnt use memes,😑,0.0
1116,1711,katyperry my Queen i love you bitch,😑,0.0
1117,1712,RT BestLovePhrase When you love someone so much you tend to over think things that you shouldnt be worried about,😑,0.0
1119,1714,When someone elses happiness is your happiness thats love,😑,0.0
1121,1716,RT alvaro_moser Im just looking for that next paycheck tbh httpstcoF0Sq5Lc2Py,😑,0.0
1122,1718,Seems like theres no love out here,😑,0.0
1125,1721,RT dobrevsagb divinesagb I love you too so fucking much,😑,0.0
1126,1722,RT Fathyakan Not everyone you loved will love you back,😑,0.0
1127,1723,RT HalamansOfMnl Love me when youre ready,😑,0.0
1128,1724,Love and Victoria gets her hot ass and pussy fucked on periscope Victoria Love gets pussy httpstcovbZuLKk8qO,😑,0.0
1129,1725,RT TheAngryCats AngryTracks les playlists commentées de TheAngryCats Sunshine of your love par Cream httpstcogZedpmPYXJ,😑,0.0
1130,1727,RT MandsFentynis Ouvindo a live de Love On The Brain  MTVHottest Rihanna httpstcoOR7FTBeDex,😑,0.0
1131,1728,RT murderized like cmon i love u lemme help u,😑,0.0
1132,1729,Love jeongmal never felt so good,😑,0.0
1133,1730,RT beaufilms stuck in love 2012 httpstcoZ5XWi79TmA,😑,0.0
1134,1731,Dammit lambo I dont hate you but the opposite of love is heading towards your direction but I actually like you,😑,0.0
1135,1732,RT aliciaparmer Happy birthday to this amazing beautiful strong confident woman I LOVE YOU  DONT let ANYONE ruin your special day,😑,0.0
1137,1735,RT Shaaai_ Conversations with ur first love httpstcoRxsbn7oVB3,😑,0.0
1138,1736,RT sehunitized SEHUN FOCUS ARTIFICIAL LOVE I DONT KNOW A BABY OF EXO ANYMORE GOODBYE WORLD IT WAS NICE LIVING AND ALL httpstcoWaSN7,😑,0.0
1139,1737,Shawty is this love or is this pleasure,😑,0.0
1140,1738,RT destiny_mejia Im not the best at makeup but I definitely do love to glow  HighlightBreaksTheInternet httpstco28J2UosPyN,😑,0.0
1141,1739,Silvia and Alejandra brunette girl andi love stripping off her tight jeans outside Alejandra brunette Sil httpstcojWu5tmNa2j,😑,0.0
1142,1740,Samanthaprabhu2            i love u samantha74amp5,😑,0.0
1143,1760,ㅤ ㅤ,😑,0.0
1145,1763,RT StarWorldIndia sonaldigsin 22 Wed totally love it if you could make time to catch the show during its original airing time amp join,😑,0.0
1147,1765,No love,😑,0.0
1148,1766,RT mikeAwalker Personal foot tattoo breastcancer tattoo feet art ink Friends loss love Work create enjoy httpstcobIhc3ZfV,😑,0.0
1149,1769,From Russia With Love  httpstcowgsdByPN8R,😑,0.0
1150,1770,avaneikam i love you,😑,0.0
1151,1772,Everything either becomes worse and worse or becomes better and better Harshness leads to hatefulness while kindness leads to love,😑,0.0
1152,1773,ArianaGrande aww stay strong everyday Love you,😑,0.0
1153,1774,RT astroIogypics they love you if they httpstcoWZDlffLsEz,😑,0.0
1154,1776,Adele Love In The Dark,😑,0.0
1155,1779,How to Love feat Sofia Reyes by Cash Cash  httpstcoWkVRie6eta,😑,0.0
1156,1781,RT NotebookMsgs my worst fear is losing someone i love while were on bad terms which is why i refuse to hold grudges amp no matter what,😑,0.0
1159,1786,RT annaemariex I hate my locals so much because Ive stanned Abel for years now and they called him a reindeer and now they love him stup,😑,0.0
1160,1787,6YearsOfOneDirection love ya one direction  httpstcof8Es9I9yDO,😑,0.0
1161,1791,Leave everything in Gods Hands  h,😑,0.0
1162,1792,Well her sister married one of the Psquare brothers so maybe she thought it would end that way  httpstco198oYkD7sC,😑,0.0
1163,1793,ot4friends SARAH YOURE THE CUTEST I LOVE U,😑,0.0
1165,1795,dinahetera omg im so sad because ah i love you,😑,0.0
1166,1796,RT Kalifornikacija I love the feeling when it falls apart Im slow to finish but Im quick to start,😑,0.0
1168,1800, Growt,😑,0.0
1169,1801,Bae so nasty I love it,😑,0.0
1170,1802,New tweetcon is love,😑,0.0
1171,1807,https,😑,0.0
1172,1809,RT beverlymsuarez Love this portion of EatBulaga  paying tribute to OFW like my hubby ALDUBSuperMA  look how happy Liberty is,😑,0.0
1173,1810,Im playing for chance to win incredible prizes on The RoadSouth with Belk Enter now httpstcoKcYVrSuTWd sweepstakes LOVE TO WIN,😑,0.0
1174,1811,paulwesley happy birthday my love,😑,0.0
1175,1812,Those blokes on the hill today with the Fk Taylor and We love Faalago signs are deadset morons NoClue IntrustSuperPremiership,😑,0.0
1176,1813,RT NiallOfficial 1d1year  thank you everyone who has supported us for the last year been the best year of my life and love you lads,😑,0.0
1177,1814,As long as you love me we could be starvingwe could be homelesswe could be broke,😑,0.0
1178,1820,httpst,😑,0.0
1179,1821,You should let me love you,😑,0.0
1180,1822,We should love not fall in love because everything that falls gets broken,😑,0.0
1181,1823,XanzerXIII Honeyshiki yes exactly I call them stupid but with all the love in the world,😑,0.0
1182,1824,I like I LOVE  u httpstcoTcPIWuq2Xq,😑,0.0
1183,1825,listen Susan I dont know who allowed you to compose this tweet but its rude Log off Reevaluate your life httpstcoOZ66r6by8D,😑,0.0
1184,1826,Im playing for chance to win incredible prizes on The RoadSouth with Belk Enter now httpstcoep7nu9UXQP sweepstakes LOVE TO WIN,😑,0.0
1185,1827,I LOVE Tyler the creator like love him fr,😑,0.0
1186,1828,RT BoyAbunda_ Happy Birthday to one of the most talented stars in the industry itsJaneOineza Continue to beat the track and always exc,😑,0.0
1187,1831,also One Direction has been together for 6 years and I love them unconditionally and if they split for good they have all my support,😑,0.0
1188,1832,You cant treat people like shit and then expect them to love you,😑,0.0
1189,1833,1dsbadlands fback love,😑,0.0
1190,1836,I love how all the interactions between characters seems Awkward Gay or creepy some how,😑,0.0
1191,1837,RT VanzaraDg IAmHindu bcoz I love Hinduism Social Equality is d Birth Right of Every Hindu vch shud b denied 2 None on d basis of his C,😑,0.0
1192,1838,selenagomez I love it X,😑,0.0
1193,1839,Love it or leave it,😑,0.0
1195,1842,Louis_Tomlinson Real_Liam_Payne NiallOfficial Harry_Styles done for me and how much I love u all Thank u for being the only constant,😑,0.0
1196,1847,sending u my love httpstcosxY08siohp,😑,0.0
1197,1848,RT Cudlitz I love this man  SDCC2016 wwwbigbaldhead httpstconVQRTpJaZj,😑,0.0
1198,1856, lo,😑,0.0
1199,1857,RT hotaryuun OH MAN YOU JUST GOTTA LOVE HAVING LOUD NOISES RIGHT IN YOUR FUCKING EARS,😑,0.0
1200,1858,tweetsviasam I love you smuch amp youre amazing I miss you,😑,0.0
1201,1859,ashleyochoa26 Me too and i love you more sis dont worry things betters coming soon,😑,0.0
1202,1861,RT taylornationSG Taylor saying I love you Abel on theweeknds Snapchat httpstcoxAid0M9LnM,😑,0.0
1203,1862,A year ago today I moved to my lovely new home and started my peaceful new life I love this place  httpstco39ZXQXgUkN,😑,0.0
1204,1863,Hes your first love I intend to be your last,😑,0.0
1205,1864,RT BestofAries Aries dont do love halfway If they like you Aries goes all the way,😑,0.0
1206,1865,gygihadid and nothing in the world feels as good as resting them on someone you love,😑,0.0
1207,1866,I love httpstcohqGW86XQpb,😑,0.0
1210,1869,RT nosiphozono23 SwaziDlamini Wow love your perfomance cant wait to see on stage on Women Conference  10h00 Glory,😑,0.0
1211,1871,me  httpstcooVObetUqfv,😑,0.0
1212,1872,The only crime is love EqualsMovie,😑,0.0
1213,1873,RT cryystal_17 All of my friends are so gorgeous ugh I love them,😑,0.0
1214,1876,RT savmontano Self love baby self love,😑,0.0
1215,1878,RT trisyyy Literally someone could tell me theyre madly in love with me and an hour later Id be like but are you sure,😑,0.0
1218,1881,RT kikihbuu I used to believe that love amp pain were two completely separate things but i also used to believe that screams were louder th,😑,0.0
1219,1882,I love Matthew Spilar,😑,0.0
1220,1883,RT Rhay1991 I love women that I dont have to dumb myself down forGirls that just get it the first time so I dont have to repeat myse,😑,0.0
1221,1884,RT BieberBoners_ Justin Bieber is still a kid and I absolutely love it httpstcoMFmB3sVwDB,😑,0.0
1222,1885,RT BurnieftMattE Wess eyes got me so in love Hes so beautiful httpstcoAYhxFSDFbS,😑,0.0
1223,1886,God I love you so much  httpstcoYiRN1m74w0,😑,0.0
1224,1888,RT asyrafffm Where life begins and love never ends httpstcoKjgCgTETvu,😑,0.0
1225,1889,RT badposthaylor I loved you then and I love you now httpstcoHj7UHgBFmF,😑,0.0
1226,1892, httpstcoSDfW9IpNam,😑,0.0
1227,1893,JdrstormYT Love you too son,😑,0.0
1230,1896,Samanthaprabhu2            i love u samantha16ampamp,😑,0.0
1232,1899,httpstcoWG6smmRvwb,😑,0.0
1233,1900,you guys love half ass production and its honestly sickening and disrespectful,😑,0.0
1234,1901,HesseAlejandra always my love,😑,0.0
1235,1902,pairofscizors i love YOU  a lot,😑,0.0
1236,1903,RT whitesox89 DisneylandToday Love this view  Pre sh boom lighting httpstcoNRp1XfArsy,😑,0.0
1237,1906,MTVHottest Little,😑,0.0
1239,1908,RT vythefirst KEITH IN AN AO DAI bc I love Viet Keith so to lutrinaee for such a wonderful hc lt3lt3 httpstcoUgXe7ICSgh httpstc,😑,0.0
